Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
438;CA-2013-147375;13/06/2013;15/06/2013;"Second Class";PO-19180;"Philisse Overcash";"Home Office";"United States";Chicago;Illinois;60623;Central;OFF-PA-10001970;"Office Supplies";Paper;"Xerox 1908";313.488;7;0.3;113.6394
445;CA-2013-115756;06/09/2013;08/09/2013;"Second Class";PK-19075;"Pete Kriz";Consumer;"United States";Detroit;Michigan;48227;Central;FUR-CH-10002372;Furniture;Chairs;"Office Star - Ergonomically Designed Knee Chair";242.94;3;0;29.1528
450;CA-2013-166674;02/04/2013;04/04/2013;"Second Class";RB-19360;"Raymond Buch";Consumer;"United States";Auburn;"New York";13021;East;OFF-AR-10001953;"Office Supplies";Art;"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener";263.88;6;0.3;71.2476
454;CA-2014-147277;21/10/2014;25/10/2014;"Standard Class";EB-13705;"Ed Braxton";Corporate;"United States";Akron;Ohio;44312;East;FUR-TA-10001539;Furniture;Tables;"Chromcraft Rectangular Conference Tables";284.364;2;0.4;-75.8304
455;CA-2014-147277;21/10/2014;25/10/2014;"Standard Class";EB-13705;"Ed Braxton";Corporate;"United States";Akron;Ohio;44312;East;OFF-ST-10000142;"Office Supplies";Storage;"Deluxe Rollaway Locking File with Drawer";665.408;3;0.3;66.5408
458;US-2013-157945;27/09/2013;02/10/2013;"Standard Class";NF-18385;"Natalie Fritzler";Consumer;"United States";Decatur;Illinois;62521;Central;FUR-CH-10002331;Furniture;Chairs;"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms";747.558;3;0.3;-96.1146
461;CA-2012-109638;15/12/2012;22/12/2012;"Standard Class";JH-15985;"Joseph Holt";Consumer;"United States";Seattle;Washington;98115;West;TEC-AC-10004571;Technology;Accessories;"Logitech G700s Rechargeable Gaming Mouse";899.91;9;0;377.9622
464;CA-2013-109869;23/04/2013;30/04/2013;"Standard Class";TN-21040;"Tanja Norvell";"Home Office";"United States";Phoenix;Arizona;85023;West;FUR-TA-10001889;Furniture;Tables;"Bush Advantage Collection Racetrack Conference Table";1272.63;6;0.5;-814.4832
468;US-2012-101399;17/01/2012;24/01/2012;"Standard Class";JS-15940;"Joni Sundaresam";"Home Office";"United States";"Park Ridge";Illinois;60068;Central;FUR-FU-10002918;Furniture;Furnishings;"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection";254.744;7;0.6;-312.0614
472;CA-2011-144666;09/11/2011;11/11/2011;"Second Class";JP-15520;"Jeremy Pistek";Consumer;"United States";"San Francisco";California;94110;West;OFF-ST-10002743;"Office Supplies";Storage;"SAFCO Boltless Steel Shelving";340.92;3;0.3;3.4092
474;CA-2011-144666;09/11/2011;11/11/2011;"Second Class";JP-15520;"Jeremy Pistek";Consumer;"United States";"San Francisco";California;94110;West;TEC-PH-10002680;Technology;Phones;"Samsung Galaxy Note 3";703.968;4;0.2;87.996
481;CA-2013-100790;27/06/2013;03/07/2013;"Standard Class";JG-15805;"John Grady";Corporate;"United States";"New York City";"New York";10024;East;OFF-ST-10000689;"Office Supplies";Storage;"Fellowes Strictly Business Drawer File, Letter/Legal Size";704.25;5;0.3;84.51
486;CA-2014-140963;11/06/2014;14/06/2014;"First Class";MT-18070;"Michelle Tran";"Home Office";"United States";"Los Angeles";California;90045;West;FUR-BO-10001337;Furniture;Bookcases;"O'Sullivan Living Dimensions 2-Shelf Bookcases";514.165;5;0.15;-30.245
487;CA-2014-140963;11/06/2014;14/06/2014;"First Class";MT-18070;"Michelle Tran";"Home Office";"United States";"Los Angeles";California;90045;West;TEC-PH-10001924;Technology;Phones;"iHome FM Clock Radio with Lightning Dock";279.96;5;0.2;17.4975
488;CA-2011-154627;29/10/2011;31/10/2011;"First Class";SA-20830;"Sue Ann Reed";Consumer;"United States";Chicago;Illinois;60610;Central;TEC-PH-10001363;Technology;Phones;"Apple iPhone 5S";2735.952;6;0.2;341.994
492;CA-2011-113362;14/09/2011;19/09/2011;"Standard Class";AJ-10960;"Astrea Jones";Consumer;"United States";Rochester;"New York";14609;East;OFF-ST-10001809;"Office Supplies";Storage;"Fellowes Officeware Wire Shelving";449.15;5;0.3;8.983
498;CA-2013-126158;26/07/2013;01/08/2013;"Standard Class";SC-20095;"Sanjit Chand";Consumer;"United States";"Costa Mesa";California;92627;West;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"";255.76;4;0;81.8432
499;CA-2013-126158;26/07/2013;01/08/2013;"Standard Class";SC-20095;"Sanjit Chand";Consumer;"United States";"Costa Mesa";California;92627;West;FUR-CH-10002602;Furniture;Chairs;"DMI Arturo Collection Mission-style Design Wood Chair";241.568;2;0.2;18.1176
503;US-2013-105578;31/05/2013;05/06/2013;"Standard Class";MY-17380;"Maribeth Yedwab";Corporate;"United States";Parker;Colorado;80134;West;FUR-CH-10001215;Furniture;Chairs;"Global Troy Executive Leather Low-Back Tilter";801.568;3;0.2;50.098
510;CA-2012-145352;16/03/2012;22/03/2012;"Standard Class";CM-12385;"Christopher Martinez";Consumer;"United States";Atlanta;Georgia;30318;South;OFF-BI-10003527;"Office Supplies";Binders;"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind";6354.95;5;0.3;3177.475
516;CA-2014-127432;23/01/2014;28/01/2014;"Standard Class";AD-10180;"Alan Dominguez";"Home Office";"United States";"Great Falls";Montana;59405;West;TEC-CO-10003236;Technology;Copiers;"Canon Image Class D660 Copier";2999.95;5;0;1379.977
519;CA-2014-127432;23/01/2014;28/01/2014;"Standard Class";AD-10180;"Alan Dominguez";"Home Office";"United States";"Great Falls";Montana;59405;West;OFF-ST-10004459;"Office Supplies";Storage;"Tennsco Single-Tier Lockers";1126.02;3;0.3;56.301
527;CA-2014-113558;22/10/2014;27/10/2014;"Standard Class";PH-18790;"Patricia Hirasaki";"Home Office";"United States";Lakeland;Florida;33801;South;FUR-CH-10003379;Furniture;Chairs;"Global Commerce Series High-Back Swivel/Tilt Chairs";683.952;3;0.2;42.747
530;US-2012-138303;03/09/2012;07/09/2012;"Standard Class";MG-18145;"Mike Gockenbach";Consumer;"United States";Philadelphia;Pennsylvania;19134;East;OFF-SU-10002881;"Office Supplies";Supplies;"Martin Yale Chadless Opener Electric Letter Opener";666.248;3;0.3;-149.9058
534;CA-2013-168753;30/05/2013;02/06/2013;"Second Class";RL-19615;"Rob Lucas";Consumer;"United States";Montgomery;Alabama;36116;South;TEC-PH-10000984;Technology;Phones;"Panasonic KX-TG9471B";979.95;5;0;274.386
540;CA-2012-134894;07/12/2012;11/12/2012;"Standard Class";DK-12985;"Darren Koutras";Consumer;"United States";Henderson;Kentucky;42420;South;FUR-CH-10002647;Furniture;Chairs;"Situations Contoured Folding Chairs, 4/Set";283.92;4;0;70.98
541;CA-2011-140795;02/02/2011;04/02/2011;"First Class";BD-11500;"Bradley Drucker";Consumer;"United States";"Green Bay";Wisconsin;54302;Central;TEC-AC-10001432;Technology;Accessories;"Enermax Aurora Lite Keyboard";468.9;6;0;206.316
542;CA-2013-136924;15/07/2013;18/07/2013;"First Class";ES-14080;"Erin Smith";Corporate;"United States";Tucson;Arizona;85705;West;TEC-PH-10002262;Technology;Phones;"LG Electronics Tone+ HBS-730 Bluetooth Headset";380.864;8;0.2;38.0864
543;US-2012-120131;18/12/2012;23/12/2012;"Standard Class";LM-17065;"Liz MacKendrick";Consumer;"United States";Springfield;Ohio;45503;East;OFF-ST-10001809;"Office Supplies";Storage;"Fellowes Officeware Wire Shelving";646.776;9;0.3;-145.5246
549;CA-2012-113173;15/11/2012;17/11/2012;"Second Class";DK-13225;"Dean Katz";Corporate;"United States";Chicago;Illinois;60653;Central;OFF-ST-10000604;"Office Supplies";Storage;"Home/Office Personal File Carts";250.272;9;0.3;15.642
552;CA-2013-136406;16/04/2013;18/04/2013;"Second Class";BD-11320;"Bill Donatelli";Consumer;"United States";"San Francisco";California;94110;West;FUR-CH-10002024;Furniture;Chairs;"HON 5400 Series Task Chairs for Big and Tall";1121.568;3;0.2;0
555;CA-2014-100650;30/06/2014;04/07/2014;"Second Class";DK-13225;"Dean Katz";Corporate;"United States";Anaheim;California;92804;West;OFF-ST-10001780;"Office Supplies";Storage;"Tennsco 16-Compartment Lockers with Coat Rack";1295.78;3;0.3;310.9872
558;CA-2013-113243;11/06/2013;16/06/2013;"Standard Class";OT-18730;"Olvera Toch";Consumer;"United States";"Los Angeles";California;90045;West;FUR-TA-10004256;Furniture;Tables;"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables";1335.68;4;0.2;-217.048
566;CA-2014-137099;08/12/2014;11/12/2014;"First Class";FP-14320;"Frank Preis";Consumer;"United States";"Los Angeles";California;90008;West;TEC-PH-10002496;Technology;Phones;"Cisco SPA301";374.376;3;0.2;46.797
570;CA-2014-156951;02/10/2014;09/10/2014;"Standard Class";EB-13840;"Ellis Ballard";Corporate;"United States";Seattle;Washington;98105;West;FUR-CH-10004997;Furniture;Chairs;"Hon Every-Day Series Multi-Task Chairs";451.152;3;0.2;0
582;CA-2014-145233;02/12/2014;06/12/2014;"Standard Class";DV-13465;"Dianna Vittorini";Consumer;"United States";Denver;Colorado;80219;West;TEC-PH-10004977;Technology;Phones;"GE 30524EE4";470.376;3;0.2;52.9173
586;CA-2014-145233;02/12/2014;06/12/2014;"Standard Class";DV-13465;"Dianna Vittorini";Consumer;"United States";Denver;Colorado;80219;West;TEC-PH-10001254;Technology;Phones;"Jabra BIZ 2300 Duo QD Duo Corded Headset";406.368;4;0.2;30.4776
588;CA-2012-128139;03/07/2012;09/07/2012;"Standard Class";BD-11725;"Bruce Degenhardt";Consumer;"United States";Richmond;Kentucky;40475;South;OFF-LA-10003930;"Office Supplies";Labels;"Dot Matrix Printer Tape Reel Labels, White, 5000/Box";294.93;3;0.3;144.5157
596;CA-2011-131450;08/08/2011;15/08/2011;"Standard Class";LR-16915;"Lena Radford";Consumer;"United States";"San Diego";California;92024;West;TEC-CO-10004115;Technology;Copiers;"Sharp AL-1530CS Digital Copier";1199.976;3;0.2;434.9913
597;CA-2011-131450;08/08/2011;15/08/2011;"Standard Class";LR-16915;"Lena Radford";Consumer;"United States";"San Diego";California;92024;West;TEC-PH-10002398;Technology;Phones;"AT&T 1070 Corded Phone";445.96;5;0.2;55.745
598;CA-2011-131450;08/08/2011;15/08/2011;"Standard Class";LR-16915;"Lena Radford";Consumer;"United States";"San Diego";California;92024;West;FUR-FU-10001979;Furniture;Furnishings;"Dana Halogen Swing-Arm Architect Lamp";327.76;8;0;91.7728
601;US-2013-100720;17/07/2013;22/07/2013;"Standard Class";CK-12205;"Chloris Kastensmidt";Consumer;"United States";Philadelphia;Pennsylvania;19120;East;TEC-PH-10003963;Technology;Phones;"GE 2-Jack Phone Line Splitter";494.376;4;0.4;-115.3544
611;CA-2013-161816;29/04/2013;02/05/2013;"First Class";NB-18655;"Nona Balk";Corporate;"United States";Dallas;Texas;75217;Central;TEC-PH-10003012;Technology;Phones;"Nortel Meridian M3904 Professional Digital phone";369.576;3;0.2;41.5773
614;CA-2013-121223;12/09/2013;14/09/2013;"Second Class";GD-14590;"Giulietta Dortch";Corporate;"United States";Philadelphia;Pennsylvania;19143;East;TEC-PH-10004667;Technology;Phones;"Cisco 8x8 Inc. 6753i IP Business Phone System";728.946;9;0.4;-157.9383
623;CA-2012-138009;29/11/2012;03/12/2012;"Standard Class";SF-20965;"Sylvia Foulston";Corporate;"United States";Dearborn;Michigan;48126;Central;FUR-CH-10004853;Furniture;Chairs;"Global Manager's Adjustable Task Chair, Storm";301.96;2;0;87.5684
624;CA-2012-138009;29/11/2012;03/12/2012;"Standard Class";SF-20965;"Sylvia Foulston";Corporate;"United States";Dearborn;Michigan;48126;Central;OFF-AP-10000179;"Office Supplies";Appliances;"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room";555.21;5;0.3;178.901
625;CA-2012-138009;29/11/2012;03/12/2012;"Standard Class";SF-20965;"Sylvia Foulston";Corporate;"United States";Dearborn;Michigan;48126;Central;OFF-ST-10001272;"Office Supplies";Storage;"Mini 13-1/2 Capacity Data Binder Rack, Pearl";523.48;4;0.3;130.87
631;US-2013-135720;12/12/2013;14/12/2013;"Second Class";FM-14380;"Fred McMath";Consumer;"United States";Aurora;Colorado;80013;West;OFF-ST-10001963;"Office Supplies";Storage;"Tennsco Regal Shelving Units";243.384;3;0.3;-51.7191
633;US-2013-135720;12/12/2013;14/12/2013;"Second Class";FM-14380;"Fred McMath";Consumer;"United States";Aurora;Colorado;80013;West;TEC-PH-10002103;Technology;Phones;"Jabra SPEAK 410";300.768;4;0.2;30.0768
635;CA-2014-144694;25/09/2014;27/09/2014;"Second Class";BD-11605;"Brian Dahlen";Consumer;"United States";Miami;Florida;33180;South;OFF-LA-10003930;"Office Supplies";Labels;"Dot Matrix Printer Tape Reel Labels, White, 5000/Box";235.944;3;0.3;85.5297
636;CA-2012-168004;04/10/2012;09/10/2012;"Second Class";DJ-13420;"Denny Joy";Corporate;"United States";"Warner Robins";Georgia;31088;South;FUR-CH-10001482;Furniture;Chairs;"Office Star - Mesh Screen back chair with Vinyl seat";392.94;3;0;43.2234
639;CA-2013-115917;21/05/2013;26/05/2013;"Standard Class";RB-19465;"Rick Bensley";"Home Office";"United States";Vallejo;California;94591;West;FUR-FU-10000576;Furniture;Furnishings;"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base";1049.2;5;0;272.792
642;CA-2014-167913;31/07/2014;04/08/2014;"Second Class";JL-15835;"John Lee";Consumer;"United States";"Mission Viejo";California;92691;West;OFF-ST-10000585;"Office Supplies";Storage;"Economy Rollaway Files";330.4;2;0.3;85.904
650;CA-2013-160745;12/12/2013;17/12/2013;"Second Class";AR-10825;"Anthony Rawles";Corporate;"United States";Vancouver;Washington;98661;West;TEC-PH-10003273;Technology;Phones;"AT&T TR1909W";302.376;3;0.2;22.6782
651;CA-2013-160745;12/12/2013;17/12/2013;"Second Class";AR-10825;"Anthony Rawles";Corporate;"United States";Vancouver;Washington;98661;West;TEC-AC-10001142;Technology;Accessories;"First Data FD10 PIN Pad";316;4;0;31.6
652;CA-2013-132661;24/10/2013;30/10/2013;"Standard Class";SR-20740;"Steven Roelle";"Home Office";"United States";"New York City";"New York";10024;East;OFF-PA-10000482;"Office Supplies";Paper;"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate";379.4;10;0.3;178.318
658;US-2013-156097;20/09/2013;20/09/2013;"Same Day";EH-14125;"Eugene Hildebrand";"Home Office";"United States";Aurora;Illinois;60505;Central;FUR-CH-10001215;Furniture;Chairs;"Global Troy Executive Leather Low-Back Tilter";701.372;3;0.3;-50.098
660;CA-2012-146563;24/08/2012;28/08/2012;"Standard Class";CB-12025;"Cassandra Brandow";Consumer;"United States";Arlington;Texas;76017;Central;OFF-ST-10001490;"Office Supplies";Storage;"Hot File 7-Pocket, Floor Stand";999.432;7;0.3;124.929
661;CA-2012-146563;24/08/2012;28/08/2012;"Standard Class";CB-12025;"Cassandra Brandow";Consumer;"United States";Arlington;Texas;76017;Central;OFF-ST-10001511;"Office Supplies";Storage;"Space Solutions Commercial Steel Shelving";724.08;14;0.3;-135.765
662;CA-2012-146563;24/08/2012;28/08/2012;"Standard Class";CB-12025;"Cassandra Brandow";Consumer;"United States";Arlington;Texas;76017;Central;FUR-TA-10001768;Furniture;Tables;"Hon Racetrack Conference Tables";918.785;5;0.3;-118.1295
664;CA-2013-123666;27/03/2013;31/03/2013;"Standard Class";SP-20545;"Sibella Parks";Corporate;"United States";"New York City";"New York";10011;East;OFF-ST-10001522;"Office Supplies";Storage;"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h";459.95;5;0.3;18.398
668;CA-2014-132682;09/06/2014;11/06/2014;"Second Class";TH-21235;"Tiffany House";Corporate;"United States";Dallas;Texas;75081;Central;TEC-PH-10004042;Technology;Phones;"ClearOne Communications CHAT 70 OC Speaker Phone";381.576;3;0.2;28.6182
684;US-2014-168116;05/11/2014;05/11/2014;"Same Day";GT-14635;"Grant Thornton";Corporate;"United States";Burlington;"North Carolina";27217;South;TEC-MA-10004125;Technology;Machines;"Cubify CubeX 3D Printer Triple Head Print";7999.98;4;0.5;-3839.9904
686;CA-2011-157784;05/07/2011;08/07/2011;"First Class";MC-17845;"Michael Chen";Consumer;"United States";Jackson;Mississippi;39212;South;TEC-AC-10003911;Technology;Accessories;"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router";479.97;3;0;163.1898
691;US-2011-117135;21/06/2011;23/06/2011;"Second Class";NP-18325;"Naresj Patel";Consumer;"United States";Waynesboro;Virginia;22980;South;TEC-PH-10002033;Technology;Phones;"Konftel 250 Conference phone - Charcoal black";284.82;1;0;74.0532
704;CA-2012-142027;09/04/2012;14/04/2012;"Standard Class";JK-15370;"Jay Kimmel";Consumer;"United States";"Long Beach";California;90805;West;FUR-TA-10002774;Furniture;Tables;"Laminate Occasional Tables";369.912;3;0.2;-13.8717
709;CA-2011-112158;02/12/2011;04/12/2011;"First Class";DP-13165;"David Philippe";Consumer;"United States";"New York City";"New York";10035;East;FUR-BO-10003272;Furniture;Bookcases;"O'Sullivan Living Dimensions 5-Shelf Bookcases";883.92;5;0.2;-110.49
713;US-2014-100048;20/05/2014;25/05/2014;"Standard Class";RS-19765;"Roland Schwarz";Corporate;"United States";"Mount Vernon";"New York";10550;East;OFF-AP-10001154;"Office Supplies";Appliances;"Bionaire Personal Warm Mist Humidifier/Vaporizer";281.34;6;0.3;109.7226
714;US-2014-100048;20/05/2014;25/05/2014;"Standard Class";RS-19765;"Roland Schwarz";Corporate;"United States";"Mount Vernon";"New York";10550;East;TEC-PH-10003012;Technology;Phones;"Nortel Meridian M3904 Professional Digital phone";307.98;2;0;89.3142
715;US-2014-100048;20/05/2014;25/05/2014;"Standard Class";RS-19765;"Roland Schwarz";Corporate;"United States";"Mount Vernon";"New York";10550;East;TEC-AC-10001606;Technology;Accessories;"Logitech Wireless Performance Mouse MX for PC and Mac";299.97;3;0;113.9886
722;CA-2013-142335;16/12/2013;20/12/2013;"Standard Class";MP-17965;"Michael Paige";Corporate;"United States";Detroit;Michigan;48205;Central;FUR-TA-10000198;Furniture;Tables;"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases";1652.94;3;0;231.4116
723;CA-2013-142335;16/12/2013;20/12/2013;"Standard Class";MP-17965;"Michael Paige";Corporate;"United States";Detroit;Michigan;48205;Central;OFF-ST-10000036;"Office Supplies";Storage;"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16";296.37;3;0.3;80.0199
729;US-2013-150861;04/12/2013;07/12/2013;"First Class";EG-13900;"Emily Grady";Consumer;"United States";Oceanside;"New York";11572;East;FUR-TA-10002228;Furniture;Tables;"Bevis Traditional Conference Table Top, Plinth Base";400.032;2;0.4;-153.3456
731;US-2013-150861;04/12/2013;07/12/2013;"First Class";EG-13900;"Emily Grady";Consumer;"United States";Oceanside;"New York";11572;East;FUR-CH-10002965;Furniture;Chairs;"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";542.646;3;0.1;102.4998
733;CA-2014-131954;22/01/2014;26/01/2014;"Standard Class";DS-13030;"Darrin Sayre";"Home Office";"United States";Seattle;Washington;98115;West;OFF-ST-10000736;"Office Supplies";Storage;"Carina Double Wide Media Storage Towers in Natural & Black";242.94;3;0.3;9.7176
741;CA-2011-112326;05/01/2011;09/01/2011;"Standard Class";PO-19195;"Phillina Ober";"Home Office";"United States";Naperville;Illinois;60540;Central;OFF-ST-10002743;"Office Supplies";Storage;"SAFCO Boltless Steel Shelving";272.736;3;0.3;-64.7748
747;CA-2011-124429;27/05/2011;27/05/2011;"Same Day";MH-17785;"Maya Herman";Corporate;"United States";"San Diego";California;92105;West;FUR-TA-10002607;Furniture;Tables;"KI Conference Tables";567.12;10;0.2;-28.356
748;CA-2011-124429;27/05/2011;27/05/2011;"Same Day";MH-17785;"Maya Herman";Corporate;"United States";"San Diego";California;92105;West;OFF-ST-10001809;"Office Supplies";Storage;"Fellowes Officeware Wire Shelving";359.32;4;0.3;7.1864
754;CA-2013-110499;08/04/2013;10/04/2013;"First Class";YC-21895;"Yoseph Carroll";Corporate;"United States";"San Francisco";California;94110;West;TEC-CO-10002095;Technology;Copiers;"Hewlett Packard 610 Color Digital Copier / Printer";1199.976;3;0.2;374.9925
756;CA-2013-140928;19/09/2013;23/09/2013;"Standard Class";NB-18655;"Nona Balk";Corporate;"United States";Jacksonville;Florida;32216;South;FUR-TA-10001095;Furniture;Tables;"Chromcraft Round Conference Tables";383.438;4;0.45;-167.3184
